from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait
1982672507,1932170750,717,1104,5.009,21.659
1992091995,1932170750,41,52,13.942,16.661
1992708911,1932420049,41,71,14.014,23.448
1992956114,1942337183,111,394,1.36,10.809
1992960298,1952654246,166,180,15.483,48.033
1982796306,1952654246,48,56,49.107,59.271
1982973830,1952654246,52,52,11.5,45.17
1982751707,1952654246,67,87,8.517,29.786
1992186688,1962417444,73,542,0.0,0.0
1982087730,1962417444,44,336,0.0,0.0
1992024384,1962417444,43,159,0.0,0.0
1982668976,1962417444,66,79,35.582,57.363
1992253751,1962583666,106,322,0.0,0.0
1992840813,1962830190,40,50,49.56,71.412
1992708911,1972511665,391,1728,0.007,0.207
1992708911,1972551794,48,82,40.549,40.498
1992985949,1972577351,39,53,20.585,37.518
1992770929,1972577351,31,54,22.852,27.118
1982836672,1972577351,43,56,45.482,63.27
1982737953,1972794410,19,143,0.0,0.0
1982920252,1982013728,52,79,7.873,27.47
1992064935,1982013728,61,65,15.569,39.856
1992070452,1982650024,65,77,32.351,58.121
1992149819,1982650024,175,247,17.162,36.447
1992840813,1982650024,121,217,11.092,36.317
1992770929,1982656922,22,80,6.775,40.178
1982920252,1992170658,54,128,12.234,34.889
1982660437,1992776405,289,496,20.601,44.264
1982661617,1992776405,96,113,30.142,57.521
1992978845,1992776405,35,50,26.78,30.906
1992758981,1992776405,124,202,13.49,39.079
1528048485,1861433633,199,214,10.491,36.266
1518988369,1861433633,161,182,39.22,56.945
1528452067,1861433633,134,221,25.489,53.561
1508838400,1861433633,628,1073,19.625,40.547
1508935776,1861433633,279,411,18.268,39.172
1508916586,1861433633,80,117,39.624,55.458
1508285594,1861433633,170,180,3.644,14.266
1518360874,1861471559,82,118,20.364,41.818
1508162942,1861478489,81,101,7.594,26.824
1508821026,1861478489,49,57,21.667,52.509
1508271958,1861478489,86,87,11.207,29.545
1508212531,1861478489,95,95,46.811,63.317
1508238916,1861478489,94,96,45.875,74.105
1508830407,1861478489,460,622,33.371,58.794
1508854043,1861478489,305,386,27.982,54.469
1508862939,1861478489,150,191,48.969,60.539
1508884875,1861478489,223,330,39.318,56.332
1508961996,1861478489,352,513,33.177,52.047
1497718712,1861478489,304,327,9.031,35.98
1497752489,1861478489,180,237,13.232,42.687
1497749568,1861478489,296,485,16.151,38.135
1497758445,1861478489,137,196,36.969,56.526
1497893556,1861478489,60,86,29.977,50.119
1497982003,1861478489,73,90,46.167,59.141
1497791602,1861478489,110,146,31.959,52.777
1497802961,1861478489,29,55,22.273,33.284
1538132188,1861478489,46,88,31.898,40.531
1538112495,1861478489,63,82,44.329,46.187
1528466083,1861478489,116,118,15.28,38.817
1538105242,1861478489,2608,2879,0.066,2.786
1538104526,1861478489,161,278,18.993,38.354
1538103692,1861478489,211,290,33.786,49.274
1528340619,1861478489,152,225,35.671,46.471
1538150289,1861478489,77,125,15.024,37.886
1538150156,1861478489,128,223,5.161,16.794
1538172077,1861478489,233,299,48.207,59.438
1497001051,1861478489,64,79,49.544,61.988
1497015861,1861478489,38,52,37.596,45.43
1497045223,1861478489,448,512,7.295,29.793
1518328756,1861478489,61,61,32.639,61.366
1518412105,1861478489,133,186,24.559,46.164
1518386531,1861478489,70,70,4.143,12.901
1518914050,1861478489,62,86,35.698,48.623
1518919000,1861478489,174,281,32.534,54.856
1518958115,1861478489,434,712,13.312,39.508
1518014323,1861478489,189,229,23.022,48.79
1518041623,1861478489,52,60,49.833,46.092
1528105616,1861478489,89,154,30.279,53.204
1528319456,1861478489,54,62,24.548,45.237
1528271574,1861478489,522,575,6.424,28.581
1528269503,1861478489,47,56,44.5,45.454
1528005097,1861478489,280,452,23.898,50.731
1528009149,1861478489,225,347,32.885,54.762
1528022019,1861478489,82,112,34.464,57.033
1518984517,1861478489,151,235,23.311,46.999
1518976315,1861478489,153,234,23.103,47.37
1528061629,1861478489,59,64,17.297,43.945
1528065018,1861478489,133,134,40.478,65.325
1528051448,1861478489,45,64,26.109,36.37
1528050671,1861478489,260,307,33.375,56.445
1528030541,1861478489,96,126,47.238,52.908
1528045879,1861478489,409,445,2.811,22.365
1528038676,1861478489,214,302,17.123,46.062
1528250115,1861479545,36,61,24.82,37.845
1528174752,1861479545,46,54,48.907,53.792
1518143122,1861479545,125,197,49.02,67.707
1518264969,1861479545,89,122,33.598,49.561
1518918143,1861479545,293,388,44.253,64.012
1538153556,1861479545,300,437,43.439,53.993
1538216403,1861479545,2826,3201,9.195,35.364
1538107206,1861479545,169,181,48.077,69.154
1538131073,1861479545,617,1721,12.613,33.244
1508882671,1861479545,62,101,43.465,55.611
1508064890,1861479545,2470,2824,10.723,36.453
1508008053,1861479545,1062,1209,14.955,36.726
1497793731,1861479545,53,69,49.406,47.055
1497732762,1861479545,637,750,1.763,13.879
1538103692,1861757429,84,96,45.792,61.699
1518974732,1861872012,329,2221,0.351,5.127
1538105242,1871530832,161,164,18.976,48.255
1528340619,1871530832,163,269,35.19,47.088
1497045223,1871530832,497,556,1.412,4.867
1497758445,1871530832,151,239,38.623,54.574
1518412105,1871530832,139,200,22.37,43.195
1528205036,1871530832,73,73,1.26,3.379
1528005097,1871530832,376,504,0.7,1.736
1528058252,1871530832,379,653,17.236,45.646
1497893556,1871574129,57,135,10.778,45.978
1497802292,1871575043,204,204,1.338,11.73
1518138346,1871575043,331,381,0.0,0.0
1518155225,1871575043,83,86,27.674,42.53
1508285594,1871622779,98,103,9.398,23.189
1508935776,1871622779,37,55,33.236,42.238
1508838400,1871622779,616,1377,4.106,23.072
1528048485,1871622779,144,153,22.176,59.958
1518988369,1871622779,74,84,33.679,64.334
1538131073,1871733667,22,59,14.627,13.644
1518090067,1881006658,208,212,0.0,0.0
1528038676,1881039774,56,66,1.985,6.233
1538131073,1881809614,48,70,34.914,42.715
1538153556,1891000923,196,445,0.0,0.0
1508890286,1891995163,96,113,38.664,64.63
1508862939,1891995163,56,62,28.274,51.442
1508804337,1891995163,324,332,48.127,66.323
1538103692,1891995163,52,54,41.241,41.896
1538112602,1891995163,109,110,36.409,58.66
1538110317,1891995163,93,95,34.642,55.176
1528065018,1891995163,68,69,21.0,53.386
1528115409,1891995163,96,109,14.404,44.172
1518090067,1891995163,81,81,16.235,49.774
1518178441,1891995163,54,80,10.25,25.988
1518919224,1891995163,120,120,35.017,50.894
1508313552,1902095615,93,103,0.0,0.0
1538103692,1902294549,138,367,13.523,28.97
1508804337,1902804271,140,144,12.264,38.051
1538109103,1902804271,175,185,7.303,27.838
1528514064,1902804271,47,56,0.464,2.442
1538105242,1902804271,62,65,34.938,51.082
1538103692,1912100397,43,84,31.702,48.118
1497732762,1912953381,218,243,43.074,66.169
1497793731,1912953381,467,591,17.907,44.801
1508892688,1912953381,110,188,7.649,26.43
1508890286,1912953381,77,122,26.787,44.913
1508804337,1912953381,392,555,20.371,50.336
1508064890,1912953381,793,842,48.789,67.613
1508139593,1912953381,160,218,0.0,0.0
1538131073,1912953381,156,187,38.476,50.636
1538112602,1912953381,249,261,28.307,58.754
1538109103,1912953381,301,314,33.818,65.28
1538110317,1912953381,223,232,23.953,49.78
1528487113,1912953381,101,102,4.127,14.315
1528115409,1912953381,93,124,9.242,29.781
1528005667,1912953381,377,481,21.029,49.447
1528065018,1912953381,52,54,13.352,41.639
1518264969,1912953381,63,83,31.398,62.326
1518178441,1912953381,127,243,9.889,26.56
1518919224,1912953381,260,267,23.614,48.465
1518918143,1912953381,147,160,48.156,72.833
1518201490,1912959867,140,144,0.0,0.0
1518919000,1912959867,89,102,42.814,51.14
1528105616,1912959867,53,66,33.955,56.509
1528203163,1912959867,71,116,0.0,0.0
1508969825,1912959867,88,90,49.1,74.891
1497709752,1912959867,126,140,0.0,0.0
1497772198,1912959867,115,121,35.182,63.962
1497785992,1912959867,91,91,49.418,72.822
1497795454,1912959867,73,80,7.9,26.245
1518951656,1912978370,174,290,0.0,0.0
1508986720,1922057181,48,427,0.0,0.0
1518918143,1922057181,486,911,0.784,9.804
1497732762,1922057181,117,134,42.642,59.993
1508882671,1922057181,22,50,24.0,31.898
1508064890,1922057181,670,720,45.133,61.006
1538131073,1922057181,157,260,25.012,35.836
1538153556,1922057181,90,128,43.188,53.47
1508884875,1922138247,54,74,48.959,55.977
1518360874,1922319037,78,138,18.217,25.677
1497721518,1922331842,57,200,2.435,5.847
1538216403,1932170750,546,637,4.824,24.993
1497831242,1932170750,94,98,2.52,10.114
1508064890,1932170750,498,545,4.009,20.877
1508211806,1932170750,116,128,3.07,8.099
1538104526,1942685565,43,110,0.0,0.0
1528005097,1952361065,48,59,26.746,56.902
1497721518,1952361065,51,93,3.505,5.727
1497795454,1952402588,161,277,0.0,0.0
1497721526,1952654246,68,91,28.099,58.187
1508804337,1952654246,120,125,11.36,35.339
1508863937,1952654246,81,84,9.226,26.5
1528583184,1962417444,34,211,0.0,0.0
1538150156,1962417444,28,55,12.4,26.904
1538158340,1962417444,44,59,30.288,48.43
1497727630,1962417444,198,233,46.476,63.519
1497122279,1962417444,47,344,0.0,0.0
1508213026,1962417444,53,345,0.0,0.0
1508232729,1962417444,136,977,0.0,0.0
1508273350,1962417444,91,772,0.0,0.0
1528177359,1962417444,64,617,0.0,0.0
1518014323,1962417444,55,58,20.397,28.771
1518148360,1962417444,64,575,0.0,0.0
1518334713,1962417444,28,242,0.0,0.0
1518303023,1962417444,29,197,0.0,0.0
1508884875,1962830190,136,191,39.827,59.189
1497718712,1962830190,315,339,1.649,17.215
1538105242,1962830190,145,151,25.709,59.448
1538104526,1962830190,60,90,40.522,44.013
1538103692,1962830190,73,103,24.699,43.177
1497056337,1972511665,228,739,0.005,0.116
1497001051,1972577351,137,968,0.0,0.0
1518360874,1972577351,47,65,41.923,63.742
1528090925,1972577351,54,55,18.091,46.15
1528030616,1972577351,179,427,0.208,2.6
1528250115,1972987378,59,231,0.0,0.0
1497045223,1982013728,49,52,39.962,65.339
1538105242,1982013728,118,119,40.05,68.431
1508162942,1982013728,71,73,8.918,32.897
1508830407,1982013728,243,398,10.173,35.875
1508854043,1982013728,135,159,8.742,32.389
1497749568,1982013728,164,290,3.466,20.062
1518014323,1982013728,132,155,4.916,22.034
1538105242,1982650024,199,204,27.554,61.835
1538104526,1982650024,130,212,32.344,44.805
1538103692,1982650024,85,131,22.061,39.333
1538172077,1982650024,237,305,43.734,57.025
1497718712,1982650024,323,346,2.373,22.459
1497802961,1982650024,31,62,14.419,27.631
1508884875,1982650024,249,398,33.475,54.558
1508862939,1982650024,78,104,44.971,51.044
1528022019,1982650024,113,154,14.662,37.893
1528051448,1982650024,39,55,30.745,34.466
1528061629,1982650024,54,59,17.814,45.388
1528030541,1982650024,106,143,41.378,55.61
1497721518,1992039184,68,451,0.0,0.0
1538105242,1992170658,70,78,33.167,48.921
1508804337,1992718688,88,100,24.89,42.789
1508890286,1992756779,58,63,40.222,72.037
1497982003,1992776405,88,129,26.884,44.424
1497893556,1992776405,43,54,30.019,48.677
1538105242,1992776405,469,509,10.931,37.97
1528105616,1992776405,81,169,23.893,47.914
1518914050,1992776405,48,69,35.275,49.917
1518919000,1992776405,174,347,24.473,46.218
1508863929,1992860910,54,61,2.492,5.714
1538105242,1992972087,69,82,38.256,55.007
1578531174,1003028770,56,94,41.074,45.828
1568455517,1003028770,74,105,47.886,51.858
1578555611,1003052697,43,59,23.525,36.311
1568488708,1003052697,22,59,3.949,23.402
1548227416,1003152208,230,776,0.33,7.59
1548478936,1003258484,368,663,0.0,0.0
1548292212,1003845264,52,70,0.0,0.0
1568568319,1003854001,59,60,38.817,37.92
1568856862,1003863580,75,99,42.323,54.294
1578597902,1003863580,256,348,19.761,50.154
1578597704,1003863580,76,92,39.185,56.692
1578639951,1003863580,103,109,43.275,53.639
1578615522,1003863580,75,94,41.904,48.572
1578528717,1003863580,58,68,13.059,26.913
1578533220,1003863580,114,118,39.424,59.742
1548227416,1003863580,137,205,10.356,32.064
1548249188,1003863580,49,50,31.16,62.842
1538449848,1003863580,433,462,0.0,0.0
1548357684,1003863580,55,59,15.898,37.717
1548317498,1003863580,188,231,38.952,50.826
1548302789,1003863580,82,107,49.636,57.174
1578665188,1003863580,159,278,29.942,38.627
1578677274,1003863580,202,376,22.468,36.811
1578696423,1003863580,128,131,18.069,50.002
1538385091,1003863580,237,414,8.355,26.528
1538370812,1003863580,48,65,20.046,57.47
1538302039,1003863580,123,123,21.48,55.166
1538317391,1003863580,58,88,33.943,51.12
1568488708,1003863580,193,291,12.388,29.813
1568493062,1003863580,137,209,35.464,41.19
1568573293,1003863580,896,960,0.0,0.0
1568471076,1003863580,841,902,0.0,0.0
1568460640,1003863580,217,279,36.502,50.004
1568435808,1003863580,104,136,44.074,44.191
1568453207,1003863580,50,58,43.517,45.245
1558723270,1003863580,99,101,42.05,49.457
1568410363,1003863580,93,107,47.981,71.008
1558466425,1003863580,60,114,4.974,20.702
1558461970,1003863580,929,1047,46.777,59.377
1558474940,1003863580,209,213,28.427,57.087
1558424671,1003863580,56,72,23.5,40.836
1558343830,1003863580,356,509,14.342,40.143
1558359224,1003863580,108,116,45.629,65.147
1558355941,1003863580,100,125,45.008,59.261
1558357012,1003863580,55,55,32.0,59.009
1568460640,1003910688,54,62,49.661,45.175
1578615522,1003910688,115,136,25.537,50.251
1568597102,1003941659,82,130,0.0,0.0
1568568319,1013109511,69,70,48.657,46.184
1568416857,1013109511,47,127,5.024,9.914
1558479170,1013109511,366,652,0.0,0.0
1578503280,1013109511,42,64,13.266,24.891
1558592519,1013224617,87,157,12.102,10.704
1578558185,1023025475,169,180,0.0,0.0
1558461970,1023055126,2446,2974,4.18,15.177
1558680686,1023055126,179,196,21.724,55.516
1558565036,1023055126,166,239,29.071,52.761
1558796342,1023055126,83,83,5.361,22.625
1568492049,1023055126,268,443,29.26,53.467
1568493062,1023055126,61,91,33.571,47.008
1548430291,1023055126,46,73,33.123,45.571
1548317498,1023055126,289,427,16.361,32.081
1548227416,1023055126,147,418,3.084,15.451
1538463617,1023055126,82,83,3.072,4.718
1578670386,1023055126,61,63,3.302,11.573
1578677274,1023055126,484,1179,5.114,19.202
1578692695,1023055126,101,215,15.688,37.814
1538385091,1023055126,287,699,3.624,15.889
1538275029,1023055126,67,67,21.731,40.786
1538302039,1023055126,173,174,9.098,32.549
1578501904,1023055126,346,414,0.655,3.367
1568856862,1023055126,71,100,26.67,43.839
1578615522,1023055126,41,54,47.352,47.044
1578639951,1023055126,368,473,1.292,3.293
1568493062,1023064540,27,70,21.629,22.081
1558306357,1023109105,32,64,11.984,21.363
1558386771,1023109105,62,85,25.788,21.752
1568466480,1023109105,34,54,23.037,26.102
1578692695,1023290251,155,407,0.467,5.155
1558461970,1023290251,112,131,42.634,45.603
1558565036,1023290251,41,61,42.311,41.064
1548300916,1023335270,281,747,0.0,0.0
1578615522,1033154786,46,65,41.708,49.966
1558345256,1033154786,142,156,38.442,63.424
1568460640,1033154786,158,265,14.996,37.648
1558355941,1033182704,31,73,20.493,43.446
1578665188,1033256425,49,61,38.41,39.279
1548261118,1033353727,107,717,0.0,0.0
1538356571,1033415476,102,116,36.284,58.611
1548300916,1033415476,31,54,44.889,53.726
1558333062,1033415476,80,86,37.035,54.823
1548317498,1033537576,89,100,30.75,45.472
1578677274,1033537576,79,97,16.722,34.64
1578639951,1033537576,89,90,20.0,43.13
1568460640,1033537576,144,155,20.123,42.633
1568410363,1033537576,53,53,10.189,22.423
1558461970,1033537576,318,338,19.793,41.129
1568568319,1043220494,69,74,23.405,30.995
1568415164,1043267107,20,51,38.216,31.415
1548302789,1043267107,34,95,22.347,20.271
1548378805,1043297542,50,76,38.079,42.423
1548332505,1043297542,23,51,21.0,34.663
1548317498,1043297542,116,159,39.434,56.631
1548259864,1043297542,70,107,42.925,52.827
1548302789,1043297542,37,63,37.079,42.767
1548281124,1043297542,66,81,45.716,47.85
1548251705,1043297542,32,53,44.0,56.04
1578696423,1043297542,55,58,28.276,48.099
1578692695,1043297542,37,52,37.654,40.894
1578677274,1043297542,69,106,29.434,41.033
1578665188,1043297542,48,76,44.711,55.501
1578510418,1043297542,58,61,18.918,53.298
1568776235,1043297542,195,459,0.076,1.588
1578533220,1043297542,175,182,5.077,23.398
1578615522,1043297542,92,146,34.897,42.103
1578597902,1043297542,36,50,44.68,53.778
1578597704,1043297542,39,54,30.519,36.992
1558355941,1043297542,120,180,36.133,48.024
1558306357,1043297542,36,57,33.316,54.837
1568493062,1043297542,66,112,26.964,40.53
1568460640,1043297542,116,153,41.327,50.709
1568465623,1043297542,53,73,46.014,38.139
1568410363,1043493927,49,62,18.355,36.666
1568455517,1053378505,58,81,25.296,31.84
1558653923,1053378505,46,52,42.577,57.475
1548225444,1053378505,77,81,36.148,49.856
1578857017,1053378505,51,54,24.852,37.212
1578544110,1053378505,496,762,0.449,6.953
1578541439,1053378505,170,175,43.531,52.286
1548464027,1053449660,26,104,1.269,5.214
1558466425,1053650382,77,218,0.0,0.0
1548317498,1053843938,64,266,0.541,3.922
1558386771,1063774552,239,305,37.223,56.984
1558355941,1063774552,79,159,21.579,38.175
1568417772,1063774552,116,125,29.056,60.694
1568576825,1063774552,189,208,21.63,46.903
1548251705,1063774552,51,71,35.944,47.212
1558333062,1063898856,52,54,5.667,16.813
1568865079,1073539607,180,340,0.0,0.0
1578610390,1073585774,461,615,7.207,33.095
1558360347,1073585774,232,281,7.591,34.368
1568498665,1073585774,360,485,2.336,18.353
1558384099,1073592762,78,107,30.393,45.186
1578533220,1073598066,151,158,0.165,2.068
1568584126,1073692158,58,79,23.759,37.07
1578541439,1073692158,229,241,10.378,40.206
1558355941,1073781217,20,68,16.765,52.079
1568406411,1073880159,29,50,6.2,6.655
1578781738,1073922829,96,103,5.233,20.62
1578665188,1073922829,61,77,40.143,41.324
1578820627,1073922829,252,278,6.766,31.471
1568410363,1073922829,137,174,33.161,59.58
1568426567,1083005250,206,975,0.2,5.356
1558306464,1083632897,40,88,21.489,30.575
1558686782,1083632897,22,50,0.0,0.0
1558355941,1083941512,84,107,20.869,51.413
1538370812,1083953848,95,170,0.0,0.0
1578655791,1093741464,78,114,40.219,51.193
1578639951,1093741464,73,91,47.637,59.728
1578610457,1093741464,256,420,23.421,51.218
1578615522,1093741464,169,254,37.283,44.325
1578604906,1093741464,579,1056,0.005,0.154
1578567210,1093741464,121,166,9.898,31.461
1578597704,1093741464,291,468,22.043,43.865
1578528717,1093741464,100,158,17.816,44.799
1578531174,1093741464,52,79,40.038,42.414
1578550059,1093741464,141,177,49.153,65.639
1578558185,1093741464,157,160,30.869,70.238
1578557690,1093741464,57,82,28.976,49.853
1568629194,1093741464,33,52,29.173,39.384
1568623973,1093741464,59,65,43.462,53.901
1568784205,1093741464,282,308,0.0,0.0
1568862399,1093741464,37,57,9.456,20.434
1568837920,1093741464,85,107,30.215,44.503
1568865079,1093741464,77,88,41.841,70.691
1568895837,1093741464,72,107,32.075,42.509
1578510418,1093741464,122,128,34.047,60.716
1548378805,1093741464,128,196,30.449,44.449
1548430291,1093741464,80,148,26.845,49.869
1548339369,1093741464,576,1148,0.0,0.0
1548317498,1093741464,393,785,27.934,51.669
1548357684,1093741464,59,65,45.831,79.815
1548357205,1093741464,74,167,2.868,11.153
